id,date_accessed,phase,region,source_type,source_name,source_url,quote_verbatim,language,summary_cs,relates_to_rq,relates_to_hypothesis,notes
EG3-001,2026-09-04,11,CZ,job_ad,"Jobs.cz – Marketup s.r.o., Medior Reporting Specialist & Data Analyst",https://www.jobs.cz/rpd/2001362535/,"Plat 60 000 – 80 000 Kč. […] Datová integrace a QA: Propojování dat z reklamních systémů se CRM daty. Zároveň budeš tím, kdo dokáže rychle odhalit anomálie a najít chybu v datech. […] Orientace v cloudu: Chápeš principy datových skladů a neztratíš se v Google Cloud Platform (především v BigQuery). […] Typ smluvního vztahu: práce na živnostenský list (IČO)",cs,"CZ digitální agentura (70 lidí, klienti XXXLutz, E.ON, AXA) hledá mediora na klientský reporting za 60–80 tis. Kč na IČO. Náplň = přesně to, co retainer nahrazuje: vlastnictví reportingových řešení, datová integrace, QA a hledání anomálií v datech, automatizace, konzultace s klienty. Požaduje BigQuery/GCP a Looker Studio; GA4 je jen nice-to-have.",RQ1,H2,
EG3-002,2026-09-04,11,CZ,job_ad,"Jobs.cz – kalkulator.cz s.r.o., Senior Performance Marketing Specialist",https://www.jobs.cz/rpd/2001333985/,"Plat 70 000 – 90 000 Kč. […] Alokaci a optimalizaci rozpočtů v řádu milionů Kč měsíčně s důrazem na ROAS a efektivitu, s využitím Google predikcí a dat z GA4. […] Zkušenost s GA4, Google Ads a Meta Ads na úrovni, kde nepotřebuješ návod – umíš nastavit, číst i vyhodnotit. […] Flexibilitu – spolupráce na IČO",cs,"Srovnávač kalkulator.cz platí seniorovi 70–90 tis. Kč na IČO za performance marketing, kde GA4 je pracovní nástroj (rozpočty v řádu milionů Kč/měs). Ukazuje, že u klienta s milionovým spendem je cena jednoho člověka, který data i používá, 70–90 tis. Kč měsíčně.",RQ1,H2,
EG3-003,2026-09-04,11,CZ,job_ad,"Jobs.cz – Media:list s.r.o., PPC Specialista v digitální agentuře",https://www.jobs.cz/rpd/2001368001/,"Plat 50 000 – 70 000 Kč. […] Máš za sebou alespoň 5 let zkušeností se správou PPC kampaní. […] Umíš pracovat s GA4, GTM a všemi nástroji, které k tvoření kampaní potřebuješ. […] Když něco nefunguje, jdeš po příčině a hledáš cestu, jak výsledky zlepšit. […] Typ pracovního poměru: Práce na plný úvazek",cs,"Komunikační agentura Media:list platí PPC specialistovi s 5 lety praxe 50–70 tis. Kč hrubého na HPP; GA4 a GTM jsou požadavek, ne specializace. Potvrzuje kotvu, že měření v ČR běžně dělá PPC specialista jako vedlejší dovednost.",RQ1,H5,
EG3-004,2026-09-04,11,CZ,job_ad,"Jobs.cz – EUPHORIA s.r.o., E-commerce & Online Marketing Specialist",https://www.jobs.cz/rpd/2001394019/,"Plat 60 000 – 70 000 CZK. […] Sledování návštěvnosti, konverzí, tržeb a návratnosti kampaní. • Pravidelný jednoduchý reporting výsledků a návrhy konkrétních kroků ke zlepšení. […] Orientuješ se alespoň v některých nástrojích jako Google Analytics, Google Ads, Meta Ads, e-mailingové platformy nebo produktové feedy.",cs,"E-shopová firma platí 60–70 tis. Kč za jednoho člověka, který zvládne správu e-shopů, PPC, e-mailing, SEO i reporting konverzí a tržeb. Analytika je jedna z osmi rolí v jednom úvazku – proto se v takové firmě nikdo nevěnuje kontrole měření.",RQ1,H5,
EG3-005,2026-09-04,11,CZ,job_ad,"Práce.cz – BRASTY GROUP s.r.o., Specialista online marketingu a správy eshopů",https://www.prace.cz/nabidka/afd5d3e6-89d4-4455-a99f-7f1b6bc34087/,"Plat 60 000 – 80 000 Kč/měsíc. […] sledovat návštěvnost stránek, chování zákazníků a navrhovat zlepšení; vyhodnocovat a reportovat výsledky jednotlivých kampaní […] znalost Google Analytics […] Smluvní vztah: pracovní smlouva, práce na živnostenský list/IČO […] Zařazení: […] marketingový analytik",cs,"E-shop s parfémy (1000+ objednávek denně, 14 zemí) platí 60–80 tis. Kč za specialistu online marketingu, jehož náplň zahrnuje sledování návštěvnosti, vyhodnocování kampaní a znalost Google Analytics. Zařazeno mimo jiné jako „marketingový analytik“.",RQ1,H5,
EG3-006,2026-09-04,11,CZ,job_ad,"Jobs.cz – Metodický kabinet digitálního vzdělávání z.s., Správce e-shopu se znalostí e-commerce nástrojů (½ úvazek, OZP)",https://www.jobs.cz/rpd/2001255139/,Plat 17 000 – 25 000 Kč. […] Typ pracovního poměru: Práce na zkrácený úvazek,cs,Spodní hranice trhu: poloviční úvazek správce e-shopu se znalostí e-commerce nástrojů (vč. Google Analytics) za 17–25 tis. Kč. Přepočteno na plný úvazek 34–50 tis. Kč hrubého.,RQ1,H5,
EG3-007,2026-09-04,11,CZ,job_ad,"StartupJobs.cz – Media:list s.r.o., PPC Specialista v digitální agentuře",https://www.startupjobs.cz/nabidka/107341/ppc-specialista-v-digitalni-agenture,"""baseSalary"":{""@type"":""MonetaryAmount"",""currency"":""CZK"",""value"":{""minValue"":50000,""maxValue"":75000,""unitText"":""MONTH""}}",cs,"Tentýž inzerát Media:list uvádí na StartupJobs rozpětí 50–75 tis. Kč, na Jobs.cz 50–70 tis. Kč. Horní hranice se mezi portály liší o 5 tis. Kč – pozor při citování jediného čísla.",RQ1,H5,
EG3-008,2026-09-04,11,CZ,job_ad,"StartupJobs.cz – Systedo Marketing, PPC specialist medior/senior",https://www.startupjobs.cz/nabidka/107325/ppc-specialist-medior-senior-v-systedo-marketing,"60000–80000 CZK/MONTH. […] Analýza výkonnosti v Google Analytics a jednotlivých reklamních platformách. Práce s Google Tag Managerem a Google Ads Editorem. […] Práce se Shoptetem, Shopify a dalšími e-commerce administracemi dle potřeby […] Máš 2+ let praxe na pozici PPC specialista/ka",cs,"Digitální agentura Systedo platí mediorovi/seniorovi PPC 60–80 tis. Kč. V náplni je výslovně GA4 a Google Tag Manager plus práce se Shoptetem a Shopify – tedy práce, kterou by jinak dělal správce měření.",RQ1,H5,
EG3-009,2026-09-04,11,CZ,job_ad,"StartupJobs.cz – BTL Medical, Web & Analytics Specialist",https://www.startupjobs.cz/nabidka/106613/web-and-analytics-specialist,"Webová analytika a měření: Nastavíš a budeš spravovat měření pomocí GA4, Google Tag Manageru a dalších nástrojů. […] Propojování webu a marketingu: Staneš se spojkou mezi webovou technickou částí a marketingem. […] zajistíš, že vše bude správně změřené. […] Google Tag Manager a GA4 jsou pro tebe běžné pracovní nástroje. […] Znalost JavaScriptu, DevTools a orientace v DOM. […] Zkušenost s Looker Studio.",cs,"Nejpřesnější veřejný popis in-house role „správce měření“ na CZ trhu (desítky webů, 90+ poboček): nastavení a správa měření v GA4/GTM, propojení webu a marketingu, HTML/CSS, JS/DevTools, Looker Studio. Plat NEUVEDEN – potvrzuje mezeru 1. kola.",RQ1,H2,
EG3-010,2026-09-04,11,CZ,job_ad,"StartupJobs.cz – Publicis Groupe, Senior webový analytik",https://www.startupjobs.cz/nabidka/106465/senior-webovy-analytik,"Jsme analytické oddělení největší české digitální mediálky […] Nastavujeme měření webů či mobilních aplikací, připravujeme super vizualizace reportů […] Praktické aplikace nových technologických přístupů k měření webů jako jsou server-side tagging, či modelování a predikce dat. […] Práce s GTM, GA4 a Adobe Analytics. […] CRO a monitorování dlouhodobých výsledků napříč různými druhy klientů. […] Hledáme spolupráci na plný úvazek, HPP.",cs,"Publicis Groupe (analytické oddělení „největší české digitální mediálky“) hledá seniorního webového analytika na HPP se server-side taggingem, GTM/GA4/Adobe a monitorováním dlouhodobých výsledků. Plat NEUVEDEN ani ve strukturovaných datech JobPosting – i největší hráč mzdu netají jen v textu, ale vůbec ji neuvádí.",RQ1,H2,
EG3-011,2026-09-04,11,CZ,job_ad,"StartupJobs.cz – Alza.cz, Marketing Data Analyst",https://www.startupjobs.cz/nabidka/107291/marketing-data-analyst,"V našem Data & Automation týmu interpretujeme data tak, aby měl marketing jasný směr. Pracujeme s MS SQL, Google Cloudem, OLAP kostkami i Google Analytics. Automatizujeme v Pythonu a běžně využíváme AI agenty.",cs,"Alza.cz má na marketingová data samostatný tým Data & Automation (MS SQL, Google Cloud, GA). Plat NEUVEDEN. Ukazuje horní konec trhu: největší CZ e-shop řeší měření interním týmem, ne retainerem.",RQ1,H1,
